year,fips,totalvotes,DEMOCRAT,REPUBLICAN,OTHER,lagDEM,lagREP,lagOTH,Bac,Ass,High,Low,Civilian_labor_force,Unemployed,unemprate
2012,48303,91184,26271,63469,1444,30486,66304,744,26174,41983,50364,44775,145281,7716,0.05311086790426828
2012,48305,1959,506,1439,14,627,1473,16,918,1318,922,669,2948,178,0.060379918588873815
2012,48313,4028,967,3028,33,1146,2891,37,1851,3387,2619,920,4642,326,0.07022834984920293
2012,48315,4282,1495,2733,54,1644,2567,41,1571,3001,2508,867,4341,394,0.09076249712047915
2012,48317,1624,248,1368,8,314,1389,12,864,1015,753,317,2410,108,0.044813278008298756
2012,48319,1968,380,1565,23,546,1544,31,548,823,707,824,1965,102,0.051908396946564885
2012,48321,12133,3980,8040,113,4440,7835,98,4919,8483,6395,3598,17062,1719,0.10075020513421638
2012,48323,10563,8303,2171,89,8554,2316,69,13174,6905,6456,3781,23305,2901,0.12447972538081957
2012,48307,2993,537,2419,37,728,2263,19,1058,2032,1469,1084,4392,235,0.053506375227686705
2012,48309,74541,25694,47903,944,29998,49044,632,25756,39420,45276,30783,112098,7398,0.065995825081625
2012,48311,503,67,431,5,132,400,5,127,172,194,35,742,17,0.022911051212938006
2012,48325,16049,4784,11079,186,5147,10480,110,5910,8374,9884,5822,20158,1312,0.0650858220061514
2012,48327,849,171,665,13,295,712,11,319,474,454,286,970,61,0.06288659793814433
2012,48329,44597,8286,35689,622,9691,36155,370,15512,21482,29580,19815,82031,3164,0.038570784215723325
2012,48331,8230,2636,5481,113,3044,5217,96,3043,6841,4318,2253,10255,875,0.08532423208191127
2012,48333,2201,279,1882,40,398,1753,26,743,1102,953,593,2096,113,0.053912213740458015
2012,48335,2316,538,1756,22,586,1815,30,1429,2161,2391,463,2870,170,0.059233449477351915
2012,48337,7751,1116,6549,86,1597,6245,108,2437,4548,4607,2052,9828,528,0.05372405372405373
2012,48339,173113,32920,137969,2224,36703,119884,1260,41809,71968,92366,88919,238639,14085,0.05902220508801998
2012,48341,4985,964,3968,53,1123,4282,32,3988,3715,3230,1660,11563,497,0.042981925105941364
2012,48343,5139,1858,3232,49,2055,3158,35,1631,3171,2783,1329,5821,564,0.09689056863081945
2012,48345,600,55,538,7,67,522,5,95,295,226,156,521,31,0.05950095969289827
2012,48347,20653,6465,13925,263,8393,14828,170,6731,10464,10240,8926,29501,1947,0.06599776278770211
2012,48349,15364,4350,10847,167,5400,10810,111,6710,9905,8831,5035,23191,1674,0.072183174507352
2012,48351,5869,1677,4112,80,1751,3446,63,1898,4540,2463,914,5789,636,0.10986353428916912
2012,48353,4575,1216,3282,77,1521,3485,57,2227,3291,2903,1339,7077,418,0.05906457538505016
2012,48355,96104,45772,48966,1366,47912,52391,927,45519,56953,71129,43431,166630,10880,0.06529436476024725
2012,48357,2993,253,2719,21,243,2851,15,1897,2057,1413,855,5308,203,0.03824415975885456
2012,48359,869,71,790,8,102,813,5,245,345,413,320,949,40,0.04214963119072708
2012,48361,30518,6800,23366,352,7646,21509,251,7416,22778,17666,6663,38780,4031,0.10394533264569365
2012,48363,9337,1811,7393,133,2499,7264,127,3988,6671,5333,2736,13385,896,0.06694060515502429
2012,48365,10230,2211,7950,69,2586,7582,48,2988,6106,5133,1726,12292,838,0.06817442238854539
2012,48367,47694,7853,39243,598,10502,36974,475,9807,21159,27847,18387,57783,3407,0.05896197843656439
2012,48369,2554,529,2011,14,719,2969,25,2254,1497,1485,848,4994,204,0.0408490188225871
2012,48371,4150,1591,2512,47,1476,2480,54,3562,3444,2124,1179,6978,356,0.05101748351963313
2012,48373,19134,4859,14071,204,6230,13731,188,7387,11367,9676,3886,17500,1397,0.07982857142857143
2012,48375,26450,7126,18918,406,8939,20761,313,18001,20678,25234,11493,58200,3093,0.05314432989690722
2012,48377,1817,1282,504,31,1252,489,16,2100,1078,631,1191,3816,504,0.1320754716981132
2012,48379,4087,761,3279,47,1048,3146,42,1306,3233,2351,938,5218,362,0.0693752395553852
2012,48381,49696,7574,41447,675,9468,41948,416,6698,18209,29311,23174,67968,2986,0.04393243879472693
2012,48383,843,158,676,9,197,795,2,762,768,390,169,2073,70,0.03376748673420164
2012,48385,1535,277,1236,22,375,1238,15,577,659,742,522,1064,99,0.09304511278195489
2012,48387,5074,1482,3549,43,1539,3461,52,2237,3422,2400,1128,5248,558,0.10632621951219512
2012,48389,2877,1655,1188,34,1606,1445,26,3563,2706,1810,1055,5330,356,0.06679174484052533
2012,48391,2677,998,1663,16,1382,1855,24,1138,1590,1726,497,3501,210,0.05998286203941731
2012,48393,508,33,468,7,41,477,0,40,166,217,246,470,23,0.04893617021276596
2012,48395,7287,2798,4419,70,2675,3980,55,2548,4000,2550,1880,7272,581,0.0798954895489549
2012,48397,35678,8120,27113,445,8492,23300,274,4467,11432,16651,17781,41096,2524,0.06141716955421452
2012,48399,3668,519,3104,45,720,3118,29,1487,2735,1796,1113,5048,277,0.054873217115689384
2012,48401,18546,4451,13924,171,4983,13646,93,7182,12548,11577,4732,24532,1532,0.062449046143812165
2012,48403,4578,807,3727,44,1077,3749,48,1426,3126,2141,1098,3378,488,0.14446417998815866
2012,48405,3690,1193,2469,28,1328,2342,45,1673,2384,1420,683,3017,363,0.12031819688432217
2012,48407,9616,2410,7107,99,2721,6151,86,3716,7326,4844,2123,11444,936,0.08178958406151696
2012,48409,20078,7856,12005,217,8854,12404,138,9220,12056,13504,6336,30362,2289,0.07539029049469732
2012,48411,2259,323,1905,31,487,1941,29,742,1517,1171,711,2290,142,0.06200873362445415
2012,48413,1017,221,787,9,324,970,10,464,694,519,391,1777,71,0.03995498030388295
2012,48415,5027,838,4124,65,1088,4414,67,2660,3143,3620,1635,8100,360,0.044444444444444446
2012,48417,1363,131,1218,14,208,1284,13,337,720,703,513,2208,77,0.034873188405797104
2012,48419,9284,2322,6879,83,2548,6630,42,3936,6027,4111,2204,12097,873,0.07216665288914607
2012,48421,1038,121,908,9,127,884,9,439,523,481,360,1500,62,0.04133333333333333
2012,48423,79601,21456,57331,814,23726,55187,648,20299,34574,45403,33027,101520,7095,0.06988770685579196
2012,48425,3538,613,2871,54,799,2677,57,921,1470,1579,1724,4134,272,0.06579583938074504
2012,48427,11883,10260,1547,76,8274,1492,26,18492,6929,5283,2843,25957,3750,0.14446969988827676
2012,48429,3412,475,2892,45,626,2869,31,1261,2158,2175,847,4373,257,0.05876972330208095
2012,48431,494,31,459,4,97,520,2,170,268,217,172,718,25,0.034818941504178275
2012,48433,675,160,507,8,206,524,5,213,294,267,300,746,32,0.04289544235924933
2012,48435,1489,369,1110,10,381,1189,8,625,805,767,349,2010,97,0.04825870646766169
2012,48437,2270,579,1655,36,813,1683,39,1168,1818,1173,845,3043,180,0.05915215248110418
2012,48439,610890,253071,348920,8899,274880,348420,5253,181905,270000,353630,329821,963879,62376,0.06471351694559171
2012,48441,43263,9750,32904,609,12690,34317,432,11874,22749,26556,19541,64331,3619,0.05625592638074956
2012,48443,555,184,358,13,186,323,10,196,304,171,130,547,25,0.04570383912248629
2012,48445,3709,1059,2602,48,1379,2879,22,2662,2328,1893,1178,5651,367,0.06494425765351265
2012,48447,813,109,700,4,166,671,1,239,396,339,222,829,44,0.05307599517490953
2012,48449,8854,2648,6084,122,3145,6028,72,5222,5300,5795,2620,13236,988,0.0746449078271381
2012,48451,36720,9294,26878,548,11158,27362,341,12162,21554,20709,14874,53663,2844,0.05299740976091534
2012,48453,387057,232788,140152,14117,254017,136981,6716,86897,111573,170422,292239,610842,33397,0.054673712678564995
2012,48455,6235,1614,4537,84,1925,4095,57,1964,4737,2421,968,5562,454,0.08162531463502337
2012,48457,7654,1668,5910,76,2166,5644,100,2816,6331,4612,1628,7560,803,0.10621693121693122
2012,48459,15138,2971,12015,152,3790,11222,152,4347,9079,9256,3803,18681,1251,0.06696643648626947
2012,48461,1300,333,953,14,288,898,11,532,705,583,309,1588,64,0.04030226700251889
2012,48463,8435,3825,4529,81,4126,4590,50,5098,3558,4931,2630,11924,942,0.07900033545790003
2012,48465,12081,6285,5635,161,6982,5752,86,10084,7581,6742,4597,19965,1513,0.07578261958427247
2012,48467,19100,3084,15794,222,4505,15734,156,7266,13355,10875,4515,23562,1624,0.0689245395127748
2012,48469,28853,8802,19692,359,9832,19878,221,10334,17446,18990,9367,45145,2508,0.05555432495292945
2012,48471,18685,6252,12140,293,7334,11623,189,7919,14353,13169,7862,23098,1597,0.06914018529742835
2012,48473,15902,6514,9244,144,7153,8265,90,4856,9612,5521,4854,20450,1424,0.06963325183374083
2012,48475,3245,841,2366,38,899,2667,36,1962,2271,1742,780,5343,256,0.0479131574022085
2012,48477,14397,3381,10857,159,4034,10176,167,4397,6900,5715,5462,15608,872,0.05586878523833931
2012,48479,49110,37597,11078,435,33452,13119,250,48368,28478,35220,22824,108879,7012,0.06440176709925698
2012,48481,14087,4235,9750,102,4937,9431,50,7004,8704,6639,4136,21384,1438,0.06724653946876169
2012,48483,2128,232,1878,18,314,1918,13,690,1235,1137,651,2888,125,0.0432825484764543
2012,48485,41018,10525,29812,681,13868,31731,383,12768,27144,26120,16508,58331,3526,0.060448132211002724
2012,48487,3980,971,2956,53,1196,3283,30,1926,2728,2269,1540,5910,354,0.05989847715736041
2012,48489,5064,3600,1416,48,3409,1456,38,5272,4330,2706,1136,7404,1163,0.15707725553754728
2012,48491,163271,61875,97006,4390,67691,88323,2389,21538,56809,91664,102339,236866,13730,0.05796526306012682
2012,48493,17205,4821,12218,166,5362,10904,100,4290,10040,8980,5170,21681,1194,0.055071260550712604
2012,48495,1725,398,1311,16,477,1529,26,1435,1254,1318,354,3179,179,0.056307014784523435
2012,48497,20745,3221,17207,317,4471,15973,195,6962,13937,11804,6182,28186,1807,0.06410984176541545
2012,48499,17581,3056,14351,174,4010,13658,116,5316,10762,9038,5179,16693,1304,0.07811657581021986
2012,48501,2128,409,1698,21,450,1989,19,1521,1428,1077,761,4326,173,0.03999075358298659
2012,48503,7316,992,6225,99,1303,5942,60,2538,4460,3692,1952,8550,485,0.05672514619883041
2012,48505,3543,2527,997,19,1939,919,8,3564,2027,1451,653,6802,428,0.06292266980299911
2012,48507,3653,3042,574,37,3263,596,17,2636,1678,1757,662,4378,588,0.13430790315212426
2012,49001,2560,346,2174,40,542,1902,65,340,1401,1521,560,2847,153,0.05374077976817703
2012,49003,19408,1984,17101,323,3311,15228,519,2491,9521,10489,6219,22526,1144,0.05078575867885998
2012,49005,42293,6244,35039,1010,10294,29127,1911,4602,12109,19839,20448,56022,2213,0.03950233836707008
2012,49007,7567,2275,5090,202,3468,4091,218,1802,3792,5937,1757,9079,567,0.06245181187355436
2012,49009,520,94,406,20,131,297,11,128,227,187,124,428,19,0.04439252336448598
2012,49011,121069,21889,96861,2319,30477,77341,3084,8268,37848,67878,58911,146077,6301,0.043134785079102116
2012,49013,6379,581,5698,100,911,4689,144,1439,3813,3613,1729,8994,372,0.04136090727151434
2012,49015,4449,569,3777,103,973,3358,117,717,2235,2823,827,4651,295,0.06342721995269834
2012,49017,2182,308,1832,42,405,1710,44,307,1060,1358,735,2792,235,0.08416905444126074
2012,49019,3950,1727,1996,227,2067,1871,139,781,1533,2325,1601,5293,395,0.07462686567164178
2012,49021,16701,2148,14200,353,3258,12518,674,2126,6324,9268,6418,19089,1153,0.0604012782230604
2012,49023,3972,451,3448,73,741,2683,192,590,2066,2262,744,4537,244,0.05378003085739475
2012,49025,3371,744,2522,105,856,2212,86,266,1271,2118,1356,3395,199,0.05861561119293078
2012,49027,5026,431,4478,117,758,3653,328,975,2240,2846,1426,5837,241,0.041288333047798526
2012,49029,4597,403,4114,80,689,3311,161,146,1636,2049,1571,4258,184,0.04321277595115078
2012,49031,782,74,697,11,141,635,22,137,466,328,193,482,36,0.07468879668049792
2012,49033,1007,83,915,9,154,831,21,92,522,577,186,929,44,0.04736275565123789
2012,49035,381799,146147,223811,11841,176988,176692,10069,70266,145941,215457,192276,546710,25410,0.04647802308353606
2012,49037,5307,2139,3074,94,2406,2638,86,1478,2800,2331,1589,5570,436,0.07827648114901256
2012,49039,9547,980,8406,161,1631,6664,476,1749,4342,6089,2896,11038,625,0.0566225765537235
2012,49041,8069,738,7207,124,1359,6394,254,1372,4133,5032,1987,9243,499,0.05398680082224386
2012,49043,17488,8072,8884,532,9532,6956,321,1671,4314,6409,11587,21156,923,0.043628285120060506
2012,49045,19261,4524,14268,469,5830,10998,509,2976,10348,12806,6466,27233,1440,0.0528770241985826
2012,49047,11583,997,10421,165,1462,8441,248,2736,6780,6204,3135,15715,616,0.039198218262806235
2012,49049,177713,17281,156950,3482,29567,122224,5488,16116,44315,101614,89810,234640,10307,0.04392686668939652
2012,49051,9589,2191,7220,178,2892,5430,209,1329,2924,5244,4319,11438,580,0.05070816576324532
2012,49053,54012,8337,44698,977,10826,37311,1392,7318,22223,33245,21327,56098,3419,0.06094691432849656
2012,49055,1327,215,1089,23,335,940,39,103,483,769,437,1321,126,0.09538228614685844
2012,49057,75912,19841,54224,1847,25666,45885,1843,15439,40173,51740,30551,111161,6232,0.056062827790322144
2012,50001,17910,12257,5203,450,13202,5667,369,2273,8154,5832,8432,20815,912,0.04381455680999279
2012,50003,17593,11514,5687,392,12524,6133,472,2545,7957,7100,8553,19608,1124,0.057323541411668705
2012,50005,13661,8192,5088,381,8900,5472,356,2294,7571,5854,5786,16087,974,0.060545782308696464
2012,50007,77080,53626,21571,1883,59611,22237,1592,6202,22582,25542,46881,95623,3510,0.03670665007372703
2012,50009,2798,1539,1164,95,1733,1284,84,780,2051,1129,726,2923,229,0.07834416695176188
2012,50011,19888,12057,7405,426,13179,7853,428,3897,12598,8851,7271,27787,1209,0.04350955482779717
2012,50013,4075,2531,1471,73,2694,1490,85,359,1759,1518,1526,4121,217,0.05265712205775297
2012,50015,11988,8371,3342,275,8914,3515,239,1320,5393,4118,5911,13997,865,0.061798956919339856
2012,50017,14053,9076,4588,389,9799,5047,333,1846,7374,5540,5793,16409,751,0.04576756657931623
2012,50019,11692,7117,4306,269,7998,4482,291,2764,7903,4810,3878,14071,1058,0.07519010731291309
2012,50021,28609,17088,10835,686,19355,11584,678,4788,15463,11568,11717,32706,1986,0.060722803155384336
2012,50023,29307,20351,8093,863,22324,9129,747,2924,11950,10954,15888,34544,1583,0.04582561371005095
2012,50025,21937,16026,5347,564,17585,5997,499,2798,10354,7945,10813,24604,1238,0.05031702162250041
2012,50027,28699,19494,8598,607,21444,9084,637,2958,13625,10714,14449,30650,1389,0.04531810766721044
2012,51001,16051,7655,8213,183,7607,7833,183,5000,9255,5411,4212,16388,1265,0.0771906272882597
2012,51003,53907,29757,23297,853,29792,20576,616,6072,11698,13486,34169,52571,2694,0.05124498297540469
2012,51510,73411,52199,20249,963,50473,19181,710,8886,13428,19739,64391,93156,3732,0.04006183176606982
2012,51005,7173,3403,3595,175,3553,3715,101,2017,4345,3549,1896,7788,540,0.06933744221879815
2012,51007,6915,2490,4331,94,2488,3970,71,1818,3433,2362,1287,6208,397,0.06394974226804123
2012,51009,14970,5900,8876,194,6094,8470,136,4514,7838,6275,3730,16043,1053,0.06563610297325936
2012,51011,7935,2453,5340,142,2641,4903,86,2030,3874,3155,1465,7211,527,0.0730827901816669
2012,51013,117608,81269,34474,1865,78994,29876,1283,11280,14182,19501,111421,143875,4893,0.03400868809730669
2012,51015,33672,9451,23624,597,9825,23120,393,8357,22370,11466,10468,36990,2100,0.05677210056772101
2012,51017,2223,894,1274,55,1043,1349,40,561,1496,846,557,2582,147,0.05693261037955073
2012,51019,37425,10209,26679,537,11017,24420,393,6631,16095,14181,12123,38267,2237,0.058457678940078917
2012,51021,2948,735,2144,69,864,2031,64,805,2188,1548,576,2871,198,0.06896551724137931
2012,51023,18241,5452,12479,310,5693,11471,242,2325,8290,7628,5358,17702,950,0.05366625240085866
2012,51520,7387,2492,4780,115,2665,4579,115,2545,3857,3684,2402,7988,571,0.07148222333500251
2012,51025,8037,4994,2968,75,4973,2877,64,3659,3884,3135,1504,6717,666,0.09915140687807057
2012,51027,9646,3094,6436,116,4063,4541,130,6092,5732,4625,1361,8569,764,0.08915859493523165
2012,51029,7457,3750,3569,138,3489,3428,77,3626,4892,2315,1719,6460,540,0.08359133126934984
2012,51530,2526,919,1564,43,1108,1282,33,1121,1607,920,657,3255,251,0.0771121351766513
2012,51031,25696,7595,17695,406,8091,17444,279,6325,13275,11774,6179,27044,1713,0.06334122171276438
2012,51033,13652,7276,6151,225,7163,5617,139,3445,7200,5508,3241,14477,1107,0.07646611867099537
2012,51035,12918,3685,8736,497,4109,8187,283,5735,7386,6153,2663,13467,1126,0.083611791787332
2012,51036,4232,2772,1396,64,2838,1288,27,1274,2170,1206,759,3847,296,0.07694307252404471
2012,51037,5898,2503,3311,84,2705,3372,80,2173,2975,2272,1271,5354,457,0.08535674262233844
2012,51540,21797,16510,4844,443,15705,4078,261,3386,5121,4356,11909,23400,1175,0.050213675213675216
2012,51550,110425,55052,53900,1473,53994,52625,902,15133,37904,50947,41229,115007,7231,0.06287443373012078
2012,51041,170988,77694,90934,2360,74310,86413,1365,21629,49561,60773,75504,172730,10331,0.0598101082614485
2012,51043,7762,3239,4296,227,3457,3840,134,1084,2851,3011,3144,7728,397,0.05137163561076605
2012,51570,8624,2544,5941,139,2562,6161,126,1377,4707,3548,2292,8602,586,0.06812369216461288
2012,51580,2330,1319,975,36,1304,1020,30,884,1422,1413,344,2639,232,0.08791208791208792
2012,51045,2667,830,1757,80,877,1695,49,406,1590,1195,525,2461,169,0.06867127184071516
2012,51047,20211,8285,11580,346,8802,10711,228,5154,10461,8697,6976,23329,1300,0.0557246345749925
2012,51049,5048,2422,2538,88,2255,2418,51,1522,2607,1532,1000,4520,316,0.06991150442477877
2012,51590,20204,12218,7763,223,12352,8361,177,6765,8635,9377,4867,19924,2022,0.10148564545272033
2012,51051,6904,2473,4274,157,3278,3324,151,3516,3942,2815,1140,5204,544,0.10453497309761722
2012,51053,13589,6550,6875,164,6246,6526,120,3951,7543,4839,2675,13612,1012,0.07434616514839847
2012,51595,2696,1793,886,17,1702,897,18,1147,1344,927,523,2464,255,0.10349025974025974
2012,51057,5675,3016,2602,57,2934,2379,51,1650,2810,2021,1123,5733,413,0.07203907203907203
2012,51059,529287,315273,206773,7241,310359,200994,4901,61889,98316,148081,429065,623114,27552,0.04421662809694534
2012,51600,11629,6651,4775,203,6575,4691,132,1186,2173,4087,8463,12918,545,0.042189193373587244
2012,51610,7276,5015,2147,114,4695,1970,85,309,885,1076,6072,7719,302,0.03912423889104806
2012,51061,35555,13965,21034,556,14616,19227,376,4006,12345,13785,14182,35975,1813,0.050396108408617094
2012,51063,7644,2732,4673,239,2937,4441,138,2121,3900,2940,1994,8366,465,0.05558211809705953
2012,51065,12749,5893,6678,178,6185,6420,130,2635,5218,5257,5260,13160,677,0.05144376899696049
2012,51067,26707,9090,16718,899,9618,15414,369,7103,13980,11702,7168,27384,1766,0.0644902132632194
2012,51620,4360,2833,1496,31,2819,1576,32,1223,1555,1698,1179,3721,365,0.09809191077667294
2012,51069,36394,12690,22858,846,12961,20149,502,7372,16619,15067,13839,43416,2457,0.056592039800995024
2012,51630,11437,7131,4060,246,6155,3413,109,1576,4315,3712,4796,13577,939,0.06916108124033292
2012,51640,2277,900,1332,45,1052,1317,33,1257,1636,1554,787,3051,265,0.08685676827269748
2012,51071,7558,2730,4660,168,3192,4462,141,2436,4473,3312,1963,8227,586,0.0712288805153762
2012,51073,19283,6764,12137,382,6916,12089,217,2999,8543,8856,5465,19348,1070,0.05530287368203432
2012,51075,13315,4676,8448,191,4813,7643,106,2153,4147,3718,5981,10267,562,0.054738482516801405
2012,51077,7121,2068,4801,252,2480,4540,200,2951,4447,2894,1302,6984,655,0.09378579610538373
2012,51079,9023,3290,5569,164,3174,4980,106,2124,4247,3288,2858,9786,532,0.05436337625178827
2012,51081,4926,3135,1766,25,3122,1729,36,2676,3687,1868,729,4459,377,0.08454810495626822
2012,51083,16692,7766,8694,232,8126,8600,124,6113,8850,7009,3630,16016,1491,0.0930944055944056
2012,51650,66490,46966,18640,884,46917,20476,550,9782,24653,34276,20036,65857,5327,0.08088737719604598
