id	parliament	year	candidate_name	edate	birth_year	country_birth	occupation	riding_id	riding	province	votes	percent_votes	party_raw	party_minor_group	party_major_group	gov_party_raw	gov_minor_group	gov_major_group	num_candidates	type_elxn	elected	incumbent	gender	lgbtq2_out	indigenousorigins	lawyer	censuscategory	acclaimed	switcher	multiple_candidacy
31957	41	2011	"CHICOINE, Sylvain"	"2011-05-02"	1970		"peace officer"	24015	"CH�����TEAUGUAY--SAINT-CONSTANT"	"Quebec"	29156	52.04291	"New Democratic Party"	"NDP"	"CCF_NDP"	"Conservative Party of Canada"	"Conservative"	"Conservative"	6	1	1	0	0		0	0	4	0	0	0
25460	41	2011	"PEARSON, Glen"	"2011-05-02"			"parliamentarian"	35043	"LONDON NORTH CENTRE"	"Ontario"	17803	33.7991	"Liberal"	"Liberal"	"Liberal"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	1	0		0	0	10	0	0	0
31743	41	2011	"BENSKIN, Tyrone"	"2011-05-02"	1958		"actor/stage director"	24024	"JEANNE-LE BER"	"Quebec"	23293	44.65854	"New Democratic Party"	"NDP"	"CCF_NDP"	"Conservative Party of Canada"	"Conservative"	"Conservative"	6	1	1	0	0		0	0	5	0	0	0
25701	41	2011	"PETTERSEN, Marc"	"2011-05-02"			"woodworker/graphic designer"	24016	"CHICOUTIMI--LE FJORD"	"Quebec"	2852	5.596766	"Liberal"	"Liberal"	"Liberal"	"Conservative Party of Canada"	"Conservative"	"Conservative"	6	1	0	0	0		0	0	9	0	0	0
25331	41	2011	"PATENAUDE, Serge"	"2011-05-02"			"retiree"	24035	"LONGUEUIL--PIERRE-BOUCHER"	"Quebec"	228	0.43661433	"Marxist-Leninist Party"	"Marxist_Lennist"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	6	1	0	0	0		0	0		0	0	0
29743	41	2011	"TONKS, Alan"	"2011-05-02"			"teacher"	35105	"YORK SOUTH--WESTON"	"Ontario"	11542	32.791637	"Liberal"	"Liberal"	"Liberal"	"Conservative Party of Canada"	"Conservative"	"Conservative"	4	1	0	1	0		0	0	4	0	0	0
33054	41	2011	"PAUL-HUS, Pierre"	"2011-05-02"			"publisher"	24037	"LOUIS-H�����BERT"	"Quebec"	13207	21.840942	"Conservative Party of Canada"	"Conservative"	"Conservative"	"Conservative Party of Canada"	"Conservative"	"Conservative"	6	1	0	0	0		0	0	5	0	0	0
9949	41	2011	"HYER, Bruce"	"2011-05-02"	1946		"biologist/forester"	35091	"THUNDER BAY--SUPERIOR NORTH"	"Ontario"	18334	49.922398	"New Democratic Party"	"NDP"	"CCF_NDP"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	1	1	0		0	0	8	0	1	0
33101	41	2011	"POLIFRONI, Danny"	"2011-05-02"			"Engineer"	24048	"PAPINEAU"	"Quebec"	806	1.8844104	"Green Party of Canada"	"Green"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	7	1	0	0	0		0	0	2	0	0	0
25813	41	2011	"PILON, Fran�����ois"	"2011-05-02"			"entrepreneur"	24047	"OUTREMONT"	"Quebec"	838	2.15657	"Green Party of Canada"	"Green"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	7	1	0	0	0		0	0	1	0	0	0
32633	41	2011	"LAIRD, Duane"	"2011-05-02"			"self-employed"	59006	"DELTA--RICHMOND EAST"	"British Columbia"	2324	4.837333	"Green Party of Canada"	"Green"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	6	1	0	0	0		0	0		0	0	0
9665	41	2011	"HORVATH, Jeff"	"2011-05-02"			"teacher"	48027	"WILD ROSE"	"Alberta"	6595	11.288169	"New Democratic Party"	"NDP"	"CCF_NDP"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	0		1	0	4	0	0	0
30352	41	2011	"VILLEBRUN, Jennifer"	"2011-05-02"			"lawyer"	48022	"PEACE RIVER"	"Alberta"	7740	16.138113	"New Democratic Party"	"NDP"	"CCF_NDP"	"Conservative Party of Canada"	"Conservative"	"Conservative"	6	1	0	0	1		1	1	4	0	0	0
31879	41	2011	"BURROWS, Bill"	"2011-05-02"			"self-employed"	35005	"BEACHES--EAST YORK"	"Ontario"	11067	22.73932	"Conservative Party of Canada"	"Conservative"	"Conservative"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	0		0	0		0	0	0
32191	41	2011	"FAHLMAN, Richard"	"2011-05-02"			"assistant professor"	48014	"EDMONTON--LEDUC"	"Alberta"	7270	12.232468	"Liberal"	"Liberal"	"Liberal"	"Conservative Party of Canada"	"Conservative"	"Conservative"	4	1	0	0	0		0	0	4	0	0	0
33157	41	2011	"REILLY, John Douglas"	"2011-05-02"			"retired judge"	48027	"WILD ROSE"	"Alberta"	3908	6.689032	"Liberal"	"Liberal"	"Liberal"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	0		0	1		0	0	0
31946	41	2011	"CHAULK-STOKES, Catherine"	"2011-05-02"			"registered nurse"	48017	"EDMONTON--SPRUCE GROVE"	"Alberta"	9272	15.777025	"New Democratic Party"	"NDP"	"CCF_NDP"	"Conservative Party of Canada"	"Conservative"	"Conservative"	4	1	0	0	1		0	0	3	0	0	0
26448	41	2011	"RANKIN, Naomi"	"2011-05-02"			"computer programmer"	48011	"EDMONTON--MILL WOODS--BEAUMONT"	"Alberta"	100	0.21912526	"Communist Party of Canada"	"Communist"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	6	1	0	0	1		0	0	2	0	0	0
31871	41	2011	"BUCKLEY, Chris"	"2011-05-02"			"auto worker"	35061	"OSHAWA"	"Ontario"	19212	37.868095	"New Democratic Party"	"NDP"	"CCF_NDP"	"Conservative Party of Canada"	"Conservative"	"Conservative"	6	1	0	0	0		0	0	6	0	0	0
31676	41	2011	"BAKER, Paul William"	"2011-05-02"			"executive"	35019	"EGLINTON--LAWRENCE"	"Ontario"	1534	3.170142	"Green Party of Canada"	"Green"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	4	1	0	0	0		0	0	0	0	0	0
32841	41	2011	"MCGARVA, Jim"	"2011-05-02"			"graduate student"	35077	"ST. PAUL'S"	"Ontario"	2495	4.520337	"Green Party of Canada"	"Green"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	0		0	0	4	0	0	0
32055	41	2011	"DAWSON, Bonnie"	"2011-05-02"			"financial administrator"	61001	"WESTERN ARCTIC"	"Northwest Territories"	87	0.5585158	"Animal Alliance Environment Voters Party of Canada"	"Third_Party"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	1		0	0	1	0	0	0
33059	41	2011	"PAYMENT, Jean-Philippe"	"2011-05-02"			"entrepreneur"	24071	"TERREBONNE--BLAINVILLE"	"Quebec"	5236	9.142498	"Conservative Party of Canada"	"Conservative"	"Conservative"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	0		0	0	1	0	0	0
1912	41	2011	"BOIVIN, Fran�����oise"	"2011-05-02"	1960		"lawyer"	24020	"GATINEAU"	"Quebec"	35262	61.83387	"New Democratic Party"	"NDP"	"CCF_NDP"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	1	0	1		0	1	4	0	0	0
6691	41	2011	"FERGUSON, Peter"	"2011-05-02"			"scientist"	35044	"LONDON WEST"	"Ontario"	16109	25.897049	"New Democratic Party"	"NDP"	"CCF_NDP"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	0		0	0	4	0	0	0
21597	41	2011	"LUNN, Gary"	"2011-05-02"	1957		"lawyer"	59024	"SAANICH--GULF ISLANDS"	"British Columbia"	24544	35.660423	"Conservative Party of Canada"	"Conservative"	"Conservative"	"Conservative Party of Canada"	"Conservative"	"Conservative"	4	1	0	1	0		0	1	4	0	0	0
33618	41	2011	"WILLIAMS, Ron"	"2011-05-02"			"teacher"	48024	"VEGREVILLE--WAINWRIGHT"	"Alberta"	1525	3.1086287	"Liberal"	"Liberal"	"Liberal"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	0		0	0	4	0	0	0
7825	41	2011	"GIBSON, Janine"	"2011-05-02"			"organic Inspector"	46008	"PROVENCHER"	"Manitoba"	1164	2.95394	"Green Party of Canada"	"Green"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	6	1	0	0	1		0	0	2	0	0	0
775	41	2011	"BALDASARO, Michael"	"2011-05-02"			"minister plenipotentiary"	35031	"HAMILTON CENTRE"	"Ontario"	780	1.8654486	"Marijuana Party"	"Marijuana"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	0		0	0	4	0	0	0
32318	41	2011	"GILES, Janine"	"2011-05-02"			"swim coach"	48020	"MACLEOD"	"Alberta"	5335	10.332139	"New Democratic Party"	"NDP"	"CCF_NDP"	"Conservative Party of Canada"	"Conservative"	"Conservative"	6	1	0	0	1		0	0	4	0	0	0
32985	41	2011	"NIEMCZYK, Ilona"	"2011-05-02"			"director of Fund Development IDE Canada (NGO)"	46005	"ELMWOOD--TRANSCONA"	"Manitoba"	1660	5.034422	"Liberal"	"Liberal"	"Liberal"	"Conservative Party of Canada"	"Conservative"	"Conservative"	4	1	0	0	1		0	0	0	0	0	0
22219	41	2011	"MANFRINI, Giulio"	"2011-05-02"			"real estate broker"	35106	"YORK WEST"	"Ontario"	7721	27.849516	"New Democratic Party"	"NDP"	"CCF_NDP"	"Conservative Party of Canada"	"Conservative"	"Conservative"	6	1	0	0	0		0	0	1	0	0	0
29988	41	2011	"TURCOTTE, Pierre"	"2011-05-02"			"notary/consultant"	24042	"M�����GANTIC--L'�����RABLE"	"Quebec"	7481	16.760765	"Bloc Qu�����b�����cois"	"Bloc"	"Bloc"	"Conservative Party of Canada"	"Conservative"	"Conservative"	6	1	0	0	0		0	1	4	0	0	0
20954	41	2011	"LEDUC, Jocelyne"	"2011-05-02"			"self-employed worker"	24032	"LAVAL"	"Quebec"	1260	2.4759772	"Green Party of Canada"	"Green"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	6	1	0	0	1		0	0	7	0	0	0
31691	41	2011	"BARNEY, Rachel"	"2011-05-02"			"teacher"	35095	"TRINITY--SPADINA"	"Ontario"	2861	4.380646	"Green Party of Canada"	"Green"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	6	1	0	0	1		0	0	4	0	0	0
500	41	2011	"ARTHUR, Andr�����"	"2011-05-02"			"journalist"	24051	"PORTNEUF--JACQUES-CARTIER"	"Quebec"	14594	27.81505	"Independent"	"Independent"	"Independent"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	1	0		0	0	5	0	0	0
30857	41	2011	"WESTON, Rodney"	"2011-05-02"	1964		"manager"	13009	"SAINT JOHN"	"New Brunswick"	18456	49.729206	"Conservative Party of Canada"	"Conservative"	"Conservative"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	1	1	0		0	0	0	0	0	0
31997	41	2011	"COOKE, Jean-Luc"	"2011-05-02"			"IT consultant"	35052	"NEPEAN--CARLETON"	"Ontario"	3260	4.0829105	"Green Party of Canada"	"Green"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	4	1	0	0	0		0	0	2	0	0	0
32947	41	2011	"MOURKES, Dimitri"	"2011-05-02"			"professional artist"	24031	"LAURIER--SAINTE-MARIE"	"Quebec"	73	0.14567079	"Independent"	"Independent"	"Independent"	"Conservative Party of Canada"	"Conservative"	"Conservative"	9	1	0	0	0		0	0	5	0	0	0
33238	41	2011	"SANDHU, Jasbir"	"2011-05-02"	1966		"college instructor/program coordinator"	59028	"SURREY NORTH"	"British Columbia"	14678	39.688507	"New Democratic Party"	"NDP"	"CCF_NDP"	"Conservative Party of Canada"	"Conservative"	"Conservative"	7	1	1	0	0		0	0	4	0	0	0
32827	41	2011	"MAZEROLLE, Ronald"	"2011-05-02"			"electrician"	13006	"MIRAMICHI"	"New Brunswick"	735	2.3907104	"Green Party of Canada"	"Green"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	4	1	0	0	0		0	0	7	0	0	0
4340	41	2011	"CORMICAN, Michael"	"2011-05-02"			"mental health practitioner"	48019	"LETHBRIDGE"	"Alberta"	4030	8.380817	"Liberal"	"Liberal"	"Liberal"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	0		0	0	3	0	0	0
282	41	2011	"ANDERSON, David"	"2011-05-02"	1957		"parliamentarian"	47004	"CYPRESS HILLS--GRASSLANDS"	"Saskatchewan"	20555	69.84607	"Conservative Party of Canada"	"Conservative"	"Conservative"	"Conservative Party of Canada"	"Conservative"	"Conservative"	4	1	1	1	0		0	0	10	0	0	0
31732	41	2011	"BELLAI, Romeo"	"2011-05-02"			"contractor"	35062	"OTTAWA CENTRE"	"Ontario"	210	0.32373434	"Independent"	"Independent"	"Independent"	"Conservative Party of Canada"	"Conservative"	"Conservative"	8	1	0	0	0		0	0	6	0	0	0
33302	41	2011	"SIEZMAGRAFF, Zack"	"2011-05-02"			"business analyst"	48028	"YELLOWHEAD"	"Alberta"	1190	2.8712058	"Liberal"	"Liberal"	"Liberal"	"Conservative Party of Canada"	"Conservative"	"Conservative"	6	1	0	0	0		0	0	1	0	0	0
26144	41	2011	"PRESTANSKI, Kyle"	"2011-05-02"			"waste manager"	35101	"WINDSOR--TECUMSEH"	"Ontario"	1354	3.039964	"Green Party of Canada"	"Green"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	0		0	0	0	0	0	0
32042	41	2011	"DAGENAIS, Jean-Guy"	"2011-05-02"			"retired police officer"	24063	"SAINT-HYACINTHE--BAGOT"	"Quebec"	8108	15.74369	"Conservative Party of Canada"	"Conservative"	"Conservative"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	0		0	0		0	0	0
25691	41	2011	"PETIT, Daniel"	"2011-05-02"			"parliamentarian"	24013	"CHARLESBOURG--HAUTE-SAINT-CHARLES"	"Quebec"	16220	30.256113	"Conservative Party of Canada"	"Conservative"	"Conservative"	"Conservative Party of Canada"	"Conservative"	"Conservative"	6	1	0	1	0		0	0	10	0	0	0
25966	41	2011	"POMERLEAU, Roger"	"2011-05-02"			"parliamentarian"	24018	"DRUMMOND"	"Quebec"	10410	21.952763	"Bloc Qu�����b�����cois"	"Bloc"	"Bloc"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	1	0		0	0	10	0	0	0
696	41	2011	"BAGNELL, Larry"	"2011-05-02"			"parliamentarian"	60001	"YUKON"	"Yukon"	5290	32.945133	"Liberal"	"Liberal"	"Liberal"	"Conservative Party of Canada"	"Conservative"	"Conservative"	4	1	0	1	0		0	0	10	0	0	0
33328	41	2011	"SLADE, Mary"	"2011-05-02"			"retired school board planner"	35041	"LEEDS--GRENVILLE"	"Ontario"	2460	4.987531	"Green Party of Canada"	"Green"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	4	1	0	0	1		0	0		0	0	0
31715	41	2011	"BEAUDRY, Ginette"	"2011-05-02"			"coordinator"	24028	"LA POINTE-DE-L'�����LE"	"Quebec"	15475	32.47503	"Bloc Qu�����b�����cois"	"Bloc"	"Bloc"	"Conservative Party of Canada"	"Conservative"	"Conservative"	6	1	0	0	1		0	0	1	0	0	0
3852	41	2011	"CHRISTIE, Kelly"	"2011-05-02"			"construction supervisor"	48008	"CALGARY SOUTHWEST"	"Alberta"	2991	5.225732	"Green Party of Canada"	"Green"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	1		0	0	0	0	0	0
29250	41	2011	"SZOSTAK, Rick"	"2011-05-02"			"university professor"	48016	"EDMONTON--SHERWOOD PARK"	"Alberta"	4131	7.4923825	"Liberal"	"Liberal"	"Liberal"	"Conservative Party of Canada"	"Conservative"	"Conservative"	6	1	0	0	0		0	0	4	0	0	0
21600	41	2011	"LUNNEY, James"	"2011-05-02"	1951		"chiropractor"	59014	"NANAIMO--ALBERNI"	"British Columbia"	30469	46.419758	"Conservative Party of Canada"	"Conservative"	"Conservative"	"Conservative Party of Canada"	"Conservative"	"Conservative"	7	1	1	1	0		0	0	3	0	1	0
31594	41	2011	"AHI, Roma"	"2011-05-02"			"production manager, advertising"	59030	"VANCOUVER EAST"	"British Columbia"	4382	9.905511	"Liberal"	"Liberal"	"Liberal"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	1		0	0	0	0	0	0
31827	41	2011	"BRADLEY, Scott"	"2011-05-02"			"consultant"	35062	"OTTAWA CENTRE"	"Ontario"	13049	20.116236	"Liberal"	"Liberal"	"Liberal"	"Conservative Party of Canada"	"Conservative"	"Conservative"	8	1	0	0	0		0	0	4	0	0	0
13005	41	2011	"JONCAS, Guy"	"2011-05-02"			"art dealer"	24030	"LAURENTIDES--LABELLE"	"Quebec"	5246	9.270844	"Conservative Party of Canada"	"Conservative"	"Conservative"	"Conservative Party of Canada"	"Conservative"	"Conservative"	6	1	0	0	0		0	0	5	0	0	0
31761	41	2011	"BERTHIAUME, Jean-Olivier"	"2011-05-02"			"student"	24002	"AHUNTSIC"	"Quebec"	299	0.63774425	"Parti Rhinoc�����ros"	"Parti_Rhinoceros"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	6	1	0	0	0		0	0		0	0	0
33202	41	2011	"ROSKAM, Darren"	"2011-05-02"			"graphic designer/Writer"	35004	"BARRIE"	"Ontario"	150	0.2647791	"Libertarian Party of Canada"	"Libertarian"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	7	1	0	0	0		0	0	5	0	0	0
21607	41	2011	"LUSSIER, Marcel"	"2011-05-02"			"engineer"	24011	"BROSSARD--LA PRAIRIE"	"Quebec"	10890	17.509727	"Bloc Qu�����b�����cois"	"Bloc"	"Bloc"	"Conservative Party of Canada"	"Conservative"	"Conservative"	6	1	0	0	0		0	0	2	0	0	0
31489	41	2011	"YOUNG, Wai"	"2011-05-02"	1960		"consultant"	59034	"VANCOUVER SOUTH"	"British Columbia"	19504	43.310463	"Conservative Party of Canada"	"Conservative"	"Conservative"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	1	0	1		0	0	4	0	0	0
32902	41	2011	"MOCK, Karen"	"2011-05-02"			"retired psychologist"	35089	"THORNHILL"	"Ontario"	14125	23.671068	"Liberal"	"Liberal"	"Liberal"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	1		0	0		0	0	0
33664	41	2011	"ZAJDEL, Saulie"	"2011-05-02"			"foundation director"	24044	"MONT ROYAL"	"Quebec"	13891	35.611557	"Conservative Party of Canada"	"Conservative"	"Conservative"	"Conservative Party of Canada"	"Conservative"	"Conservative"	7	1	0	0	0		0	0	0	0	0	0
13098	41	2011	"JUDSON, Baird"	"2011-05-02"			"retired professor"	11002	"CHARLOTTETOWN"	"Prince Edward Island"	87	0.47108513	"Christian Heritage Party of Canada"	"Christian_Heritage"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	0		0	0		0	0	0
30379	41	2011	"VINCENT, Robert"	"2011-05-02"			"parliamentarian"	24069	"SHEFFORD"	"Quebec"	12615	23.371931	"Bloc Qu�����b�����cois"	"Bloc"	"Bloc"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	1	0		0	0	10	0	0	0
8343	41	2011	"GRAVELLE, Claude"	"2011-05-02"	1949		"parliamentarian"	35056	"NICKEL BELT"	"Ontario"	24566	54.97225	"New Democratic Party"	"NDP"	"CCF_NDP"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	1	1	0		0	0	10	0	0	0
9184	41	2011	"HEATHER, Larry R."	"2011-05-02"			"logistics/Audio editor/Producer"	48008	"CALGARY SOUTHWEST"	"Alberta"	303	0.5293871	"Independent"	"Independent"	"Independent"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	0		0	0	1	0	0	0
23587	41	2011	"MEREDITH, Deborah"	"2011-05-02"			"university lecturer"	59033	"VANCOUVER QUADRA"	"British Columbia"	20984	38.638874	"Conservative Party of Canada"	"Conservative"	"Conservative"	"Conservative Party of Canada"	"Conservative"	"Conservative"	4	1	0	0	1		0	0	4	0	0	0
32625	41	2011	"LADOUCEUR-DESPINS, Gabrielle"	"2011-05-02"			"student"	24045	"NOTRE-DAME-DE-GR�����CE--LACHINE"	"Quebec"	3983	8.819947	"Bloc Qu�����b�����cois"	"Bloc"	"Bloc"	"Conservative Party of Canada"	"Conservative"	"Conservative"	7	1	0	0	1		0	0		0	0	0
7770	41	2011	"GERSHUNY, David"	"2011-05-02"			"truck driver"	35061	"OSHAWA"	"Ontario"	61	0.12023495	"Marxist-Leninist Party"	"Marxist_Lennist"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	6	1	0	0	0		0	0	7	0	0	0
23565	41	2011	"MENZIES, Wendy"	"2011-05-02"			"music teacher/choir director"	46004	"DAUPHIN--SWAN RIVER--MARQUETTE"	"Manitoba"	1947	6.6247025	"Liberal"	"Liberal"	"Liberal"	"Conservative Party of Canada"	"Conservative"	"Conservative"	4	1	0	0	1		0	0	4	0	0	0
33030	41	2011	"PALSSON, Sean"	"2011-05-02"			"caretaker"	46010	"SELKIRK--INTERLAKE"	"Manitoba"	10933	26.546717	"New Democratic Party"	"NDP"	"CCF_NDP"	"Conservative Party of Canada"	"Conservative"	"Conservative"	4	1	0	0	0		0	0	6	0	0	0
27718	41	2011	"SCHEER, Andrew"	"2011-05-02"	1979		"insurance agent"	47008	"REGINA--QU'APPELLE"	"Saskatchewan"	15896	53.48407	"Conservative Party of Canada"	"Conservative"	"Conservative"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	1	1	0		0	0	1	0	0	0
19075	41	2011	"KOURY, John"	"2011-05-02"			"corporate director"	59015	"NANAIMO--COWICHAN"	"British Columbia"	24497	38.30589	"Conservative Party of Canada"	"Conservative"	"Conservative"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	0		0	0	0	0	0	0
32302	41	2011	"G�����N�����REUX, Bernard"	"2011-05-02"			"entrepreneur"	24058	"MONTMAGNY--L�������ISLET--KAMOURASKA--RIVI�����RE-DU-LOUP"	"Quebec"	17276	36.3361	"Conservative Party of Canada"	"Conservative"	"Conservative"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	0		0	0	1	0	0	0
33500	41	2011	"TRUPPE, Susan"	"2011-05-02"	1959		"assistant general manager"	35043	"LONDON NORTH CENTRE"	"Ontario"	19468	36.960114	"Conservative Party of Canada"	"Conservative"	"Conservative"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	1	0	1		0	0	1	0	0	0
32937	41	2011	"MORRISON, Lynn"	"2011-05-02"			"bookkeeper"	13005	"MADAWASKA--RESTIGOUCHE"	"New Brunswick"	612	1.7487214	"Green Party of Canada"	"Green"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	0	0	1		0	0	1	0	0	0
29079	41	2011	"STRYDHORST, Jacob"	"2011-05-02"			"farmer"	48028	"YELLOWHEAD"	"Alberta"	404	0.9747623	"Christian Heritage Party of Canada"	"Christian_Heritage"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	6	1	0	0	0		0	0	8	0	0	0
32188	41	2011	"EVANS, Garth"	"2011-05-02"			"lawyer"	59003	"BURNABY--NEW WESTMINSTER"	"British Columbia"	4496	10.061993	"Liberal"	"Liberal"	"Liberal"	"Conservative Party of Canada"	"Conservative"	"Conservative"	6	1	0	0	0		0	1	4	0	0	0
31722	41	2011	"BEESLEY, Alan"	"2011-05-02"			"businessman"	59006	"DELTA--RICHMOND EAST"	"British Columbia"	8112	16.884874	"Liberal"	"Liberal"	"Liberal"	"Conservative Party of Canada"	"Conservative"	"Conservative"	6	1	0	0	0		0	0	1	0	0	0
8660	41	2011	"GUNN, Vicki"	"2011-05-02"			"executive director"	35104	"YORK--SIMCOE"	"Ontario"	352	0.66583437	"Christian Heritage Party of Canada"	"Christian_Heritage"	"Third_Party"	"Conservative Party of Canada"	"Conservative"	"Conservative"	6	1	0	0	1		0	0	1	0	0	0
6206	41	2011	"DYKSTRA, Rick"	"2011-05-02"	1966		"parliamentarian"	35076	"ST. CATHARINES"	"Ontario"	25571	50.86327	"Conservative Party of Canada"	"Conservative"	"Conservative"	"Conservative Party of Canada"	"Conservative"	"Conservative"	6	1	1	1	0		0	0	10	0	0	0
31702	41	2011	"BATEMAN, Joyce"	"2011-05-02"			"chartered accountant"	46014	"WINNIPEG SOUTH CENTRE"	"Manitoba"	15506	38.824207	"Conservative Party of Canada"	"Conservative"	"Conservative"	"Conservative Party of Canada"	"Conservative"	"Conservative"	6	1	1	0	1		0	0	1	0	0	0
32906	41	2011	"MOLLAHASANI, Mehdi"	"2011-05-02"			"student of advertising"	35100	"WILLOWDALE"	"Ontario"	9777	18.35746	"New Democratic Party"	"NDP"	"CCF_NDP"	"Conservative Party of Canada"	"Conservative"	"Conservative"	3	1	0	0	0		0	0	1	0	0	0
32305	41	2011	"GENEST-JOURDAIN, Jonathan"	"2011-05-02"	1979		"lawyer"	24039	"MANICOUAGAN"	"Quebec"	16437	48.934208	"New Democratic Party"	"NDP"	"CCF_NDP"	"Conservative Party of Canada"	"Conservative"	"Conservative"	5	1	1	0	0		1	1	4	0	0	0
